SMILES,IE,EA,n_F,n_O
C#C[C@@H]1COC(N)=N1,6.350624438,0.778120944,0,1
N=C1NC=CCC1=O,5.930276325,2.73388041,0,1
N#C[C@]1(C=O)CCN1,6.664194061,2.405083236,0,1
N=C1CC=CN1C=O,6.305736913,1.815247258,0,1
N#C[C@@H]1C[C@@H]1C(N)=O,7.577849156,0.918429216,0,1
N#CC(=O)[C@H]1CCN1,6.413469592,3.269416584,0,1
Cc1nc(C=O)c[nH]1,6.608686605,1.877210507,0,1
N#CCN1CCC1=O,7.249880827,1.661125118,0,1
[NH][C]1NCC=CC1=O,6.495760028,2.874567372,0,1
Cc1cnc(=O)[nH]c1,6.531350221,2.334471426,0,1
O=C1[C@H]2N[C@H]2[C@H]2CN12,6.692199953,1.713814508,0,1
O=C[C@]12C[C@H]1NC=N2,6.208689613,1.702057873,0,1
C/N=C1\NC=CC1=O,6.367678322,3.01026791,0,1
N#CCC[C@H](O)C#N,8.49001684,1.851998398,0,1
O/N=C1\[C@H]2CN3[C@@H]1[C@@H]23,6.267316877,0.665462363,0,1
O[C@]12[C]3[N]C[C@H]1[C@H]2N3,4.986162648,3.073832169,0,1
N=C1O[C@H]2CN3[C@H]2[C@H]13,6.90586899,0.686701411,0,1
N#C[C@@H]1CC/C1=N\O,7.201544307,1.55035368,0,1
Cc1cc(C=O)[nH]n1,7.018281805,2.558708754,0,1
O=C1NC=CC=CN1,5.137414213,1.853984533,0,1
N#CC1CN(C=O)C1,7.12128902,1.075794154,0,1
O=CCn1cccn1,6.865016231,2.035161325,0,1
N#C[C@]1(O)C[C@H]2N[C@H]21,6.462098387,1.091666775,0,1
CN1C[C@H]1C(=O)C#N,6.656471632,3.321157551,0,1
O[C@H]1Cn2cncc21,6.301819716,0.842469892,0,1
C[C@@]1(C#N)CN=CO1,7.540620499,1.346448625,0,1
Oc1cnn2c1CC2,5.820980961,1.015569465,0,1
O=C1NC=C[C@H]2CN12,5.984057586,1.264009216,0,1
N#C[C@H]1NC12COC2,7.269392357,1.150509705,0,1
N#C[C@@H]1CNC(=O)C1,7.457256531,0.950557808,0,1
Cc1cnn(C=O)c1,6.917415814,2.115732011,0,1
N#CC(=O)N1CCC1,7.312530236,2.414672829,0,1
C#CCC(=O)NC=N,7.395990821,1.708481355,0,1
Cc1cn[nH]c(=O)c1,6.783256091,2.428109773,0,1
Cc1cc(=O)cn[nH]1,6.593196597,2.048475423,0,1
NC1=CC(=O)[C@H]2N[C@@H]12,6.081069612,1.852284991,0,1
Cc1nc(=O)cc[nH]1,6.759882122,1.362784564,0,1
N#C[C@H]1OC[C@H]2N[C@H]21,6.875950385,0.764289487,0,1
C#CC(=O)N/C=N/C,6.389532878,2.440774552,0,1
O[C@H]1Cn2nccc21,6.814687968,0.963317277,0,1
Nc1cc[nH]c1C=O,5.465322572,1.888190243,0,1
c1nocc1N1CC1,5.845475081,1.264168637,0,1
N#CC1(C=O)CNC1,6.434539698,2.324852278,0,1
CC(=O)c1ccn[nH]1,7.176635888,2.37721241,0,1
C[C@@]1(C#N)COC=N1,7.626592295,1.465160317,0,1
Nc1cc(C=O)c[nH]1,5.048461311,1.902531533,0,1
C#CCC(=N)NC=O,7.044121537,1.667091939,0,1
CN1C[C@@H](C#N)C1=O,7.214383553,0.94967332,0,1
Nc1cncc(O)c1,5.670136933,1.32055009,0,1
c1ncc([C@H]2CN2)o1,6.395905715,0.91170237,0,1
CC(=O)n1cccn1,7.22153374,2.073199776,0,1
Cn1ccc(C=O)n1,7.181957029,2.280770678,0,1
C/N=c1/cccno1,6.501429526,2.747717535,0,1
N#CC[C@@H]1CC(=O)N1,7.559765443,1.346481989,0,1
N#C[C@@H]1CCOC1=N,7.45300246,1.057793847,0,1
CC1=C[CH]OC([NH])=N1,6.530647726,2.540501083,0,1
N=C1CC=CC(=O)N1,6.922418729,2.275274543,0,1
O=CC1=NC[C@H]2CN12,6.92843345,3.026727274,0,1
Nc1ccc[nH]c1=O,5.218178815,1.59025838,0,1
N#C[C@]1(CC=O)CN1,7.301151051,2.15281485,0,1
c1onc2c1NCC2,5.468467624,1.020564621,0,1
Cc1cnc(C=O)[nH]1,6.476940625,2.390169761,0,1
C#C[C@@H]1N[C@@H]1C(N)=O,7.130823053,1.04984073,0,1
[NH]C1=C[CH]CN1C=O,6.599989317,1.94404527,0,1
C#C[C@@H]1COC(=N)N1,6.619253868,1.633263242,0,1
Cc1ncc(C=O)[nH]1,6.565855635,2.274077335,0,1
C#C/C(=N/O)[C@H]1CN1,6.586578295,2.257188624,0,1
C[N]C1=C[N]C=CO1,6.262246276,2.588057743,0,1
Cc1concc1=N,6.521766059,2.353610785,0,1
C[N]C1=NC=C[CH]O1,6.322240104,2.567709782,0,1
CC1=C([NH])OC=C[N]1,6.347404958,2.553940935,0,1
c1cc2n(n1)CCO2,6.054031191,0.480400399,0,1
OC1=N[C]2CCN2[CH]1,5.481773567,0.770399042,0,1
c1coc(N2CC2)n1,5.842779831,0.722145601,0,1
Cc1[nH]ncc1C=O,7.049829855,1.883261915,0,1
Cc1ncc(O)cn1,6.744256985,1.877126389,0,1
N#C[C@@H]1CN1CC=O,6.867838596,2.028599685,0,1
O=C1C[N][C]2NC[C@H]21,6.368323703,1.985623145,0,1
Cc1n[nH]cc1C=O,7.149780273,2.057968228,0,1
c1cc([C@H]2CN2)no1,6.897209305,1.217398331,0,1
C#CC/N=C(\N)C=O,6.810994372,2.819104556,0,1
C#CC(=O)/C(N)=N/C,6.572757671,3.148582722,0,1
N#CC[C@@H]1CNC1=O,7.505513567,0.800968408,0,1
N#CC(=O)CN1CC1,6.729483663,3.266772916,0,1
CC1=CC(=O)[C]([NH])N1,6.361530725,2.961919077,0,1
c1cc([C@H]2CO2)[nH]n1,6.669089434,0.604331932,0,1
N#C[C@@]1([C@H]2CO2)CN1,7.22911685,1.776121513,0,1
Cc1ncncc1O,6.893686032,1.80390918,0,1
O=C1N[C@H]2C[C@@H]3[C@H]2N13,6.951282487,0.43928536,0,1
O=C1C=CCN=CN1,6.813143738,2.362003273,0,1
C/N=c1/ccnco1,6.356770234,2.266022725,0,1
C[C@H]1N=CO[C@H]1C#N,7.541900779,1.440486678,0,1
N#C[C@@H]1CCN1C=O,7.334124518,1.185047449,0,1
N=C1O[CH][C]2CCN21,5.401434504,1.293283069,0,1
CC(=O)c1c[nH]cn1,6.709679317,1.88109856,0,1
Nc1[nH]ccc1C=O,5.250090742,1.481381476,0,1
N#C[C@H]1NC[C@H]2O[C@@H]12,6.514679612,0.889377019,0,1
N=C1O[C@H]2[C@H]3N[C@H]3[C@@H]12,6.181570048,0.769567677,0,1
Cc1c[nH]cnc1=O,6.623364285,1.26592452,0,1
c1c[nH]c([C@H]2CO2)n1,6.209927075,0.56959192,0,1
OCc1cncnc1,6.984430752,1.840781232,0,1
N#C[C@H]1CCOC=N1,7.392720145,1.338672908,0,1
Cc1c[nH]c(C=O)n1,6.501784243,2.430849796,0,1
N#CCCOCC#N,8.177353781,1.668319085,0,1
c1nc2c(o1)CCN2,5.093790629,1.383716676,0,1
c1cc(N2CC2)no1,6.271201177,1.117312406,0,1
N#C[C@H]1[C@H]2[C@@H](O)CN21,6.954083742,1.017270476,0,1
C[C@H]1CC(=N)N1C=O,7.033587535,1.654804886,0,1
CN(C)c1ccon1,5.784782351,0.774911034,0,1
N=C1C[C@]2(CN2)CO1,6.842323657,0.546087073,0,1
C[C@H]1CC(=N)NC1=O,6.934620795,1.40439361,0,1
N#C[C@H](N)C1COC1,6.929971743,1.50368205,0,1
CN1C(=O)N[C@@H]2C[C@@H]21,6.030294823,0.558536855,0,1
OCCc1ccn[nH]1,6.571583241,0.837302873,0,1
C#CC/N=C(\N)OC,6.413889704,0.613172055,0,1
C[C@]12CNC(=O)N1C2,6.875263085,0.516255193,0,1
CN1[C@H]2CNC(=O)[C@H]21,6.089078765,0.409358486,0,1
CCn1cc(O)cn1,5.869558838,0.549752346,0,1
O=C1C[C@@]2(CN1)CN2,6.849365056,0.456234562,0,1
C[C@H]1N[C@@]12COC2=N,6.939804486,0.674479369,0,1
CCc1nocc1N,5.680084468,0.923825496,0,1
COc1cnn(C)c1,5.757970046,0.388213614,0,1
COC1=N[CH]N(C)[CH]1,5.506964617,0.354685472,0,1
CCNc1ccon1,5.964064452,0.950331806,0,1
CCc1coc(=N)[nH]1,5.492447199,0.566804671,0,1
N#C[C@H](CO)N1CC1,6.758286364,0.740649523,0,1
NC(=O)N1[C@H]2C[C@@H]1C2,6.304186313,0.717376043,0,1
O=C1N[C@H]2C[C@H](C2)N1,6.568466976,0.562075476,0,1
O=C1NC=CCCN1,5.816231539,0.731321399,0,1
N#C[C@@H]1COC[C@@H]1N,6.454368679,0.805627109,0,1
CCc1nc[nH]c1O,5.527149517,1.091843666,0,1
Cc1cn[nH]c1CO,6.25891262,1.048033785,0,1
Nc1ccc(CO)[nH]1,4.669580572,0.770154355,0,1
CN1CCC(=O)[C]1[NH],6.273491688,2.582039174,0,1
NC(=O)C1=CNCC1,5.281642852,1.527351976,0,1
C[C@H](C#N)NCC=O,6.456406262,1.91236371,0,1
CNc1ccc(O)[nH]1,4.220475174,0.928534631,0,1
C[C@]12CN1C(=N)[C@H]2O,6.535201112,1.297919111,0,1
CCc1ocnc1N,5.344596468,0.780778677,0,1
CCc1cc(O)[nH]n1,6.084566283,1.056573448,0,1
C/N=C1\OC[C@@]12CN2,6.820918459,1.212309121,0,1
NC1=N[C@H]2CC[C@H]2O1,5.997257681,0.719285643,0,1
CNc1cc(C)no1,5.664510663,0.72712562,0,1
CNc1occc1N,4.395088653,0.677182053,0,1
CC[C@@H](C#N)C(N)=O,8.044539961,1.160215981,0,1
O=C([C@H]1CN1)N1CC1,6.91176557,1.560701793,0,1
Cc1[nH]c(N)cc1O,4.32266932,0.761021804,0,1
C/N=C/OCCC#N,6.822370347,1.443103986,0,1
C[C]1N=C(O)[C](C)N1,5.263669043,0.787944824,0,1
O=C1C[C@H]2N[C@H]2CN1,6.859467687,0.89355431,0,1
Cc1coc(CN)n1,6.278580161,1.126575642,0,1
COc1cn[nH]c1C,5.67583382,0.134069827,0,1
CN1C[C@H]2NC(=O)[C@H]21,5.627838518,0.510650928,0,1
CCOc1cc[nH]n1,6.143771269,0.032098814,0,1
CCc1c[nH]c(=N)o1,5.435135592,0.579571025,0,1
CCn1ccnc1O,5.7252538,0.889230932,0,1
CN1C[C@]2(CN2)C1=O,6.632325074,0.483952032,0,1
CCOC(=N)CC#N,7.429905313,1.608420391,0,1
CN(CC#N)CC=O,6.101510514,1.944721528,0,1
C[C@H]1CC(=O)[C]([NH])N1,6.561327262,2.637983417,0,1
OCCc1cn[nH]c1,6.473382812,0.840386433,0,1
CC1=N[C@H](C)C(=O)N1,6.907998325,1.295010244,0,1
CN[C@H](C=O)CC#N,6.140552331,2.037765254,0,1
Cn1cc(CO)cn1,6.404872861,0.90790865,0,1
CC1=CNC(=O)NC1,5.581781798,0.555667702,0,1
C1CN[C]([C@H]2CO2)[N]1,5.87512548,0.720071527,0,1
COc1n[nH]cc1C,6.008164869,0.054114698,0,1
Cc1cn(C)c(=O)[nH]1,5.316424265,0.608971093,0,1
N=C1OC[C@H]1N1CC1,6.423950682,0.819257528,0,1
CNc1ocnc1C,5.106303871,0.697281147,0,1
N=C1OC[C@@]12CCN2,6.289093981,1.209564221,0,1
Cc1nn(C)cc1O,5.722349621,0.934888319,0,1
NC(=O)[C@H]1C[C@H]2CN21,6.531534339,0.907230613,0,1
C1CN[C@H]2COC2=N1,5.899351323,0.911795144,0,1
C[C@H]1CC(=O)NC1=N,6.946215965,1.301754508,0,1
CN(C)c1cocn1,5.219471356,0.744311662,0,1
CNc1nocc1C,5.963452705,0.583921479,0,1
C[C]1C(O)=N[CH]N1C,5.410398137,0.441454938,0,1
CN1C[C@H]2OC(=N)[C@H]21,5.813731058,0.449955194,0,1
N#CCN1CC(O)C1,6.038779269,1.432557004,0,1
O[C@H]1CN2CC[N][C]12,5.888938678,0.873685231,0,1
CN1[C@H](C#N)[C@@H]1CO,6.653345563,0.898158888,0,1
COc1nccn1C,5.597627496,0.452373979,0,1
C[C@@H](O)c1ncc[nH]1,6.274750269,0.547682727,0,1
OCCc1cc[nH]n1,6.674624619,0.836975817,0,1
CC(=O)N(C)CC#N,7.143017612,1.569359478,0,1
CCN(C)C(=O)C#N,7.304352133,2.334939677,0,1
C#C[C@@H](C)NC(N)=O,6.964893447,1.519626007,0,1
N=C1CCCN1C=O,6.810113782,1.613754504,0,1
C[C@@H](O)c1cc[nH]n1,6.900063018,0.419295838,0,1
O=C1NC[C@H]2C[C@H]2N1,6.107516669,0.55266111,0,1
Cc1[nH]cnc1CO,6.001351483,0.32149008,0,1
Cc1cnn(C)c1O,5.910745394,1.015926304,0,1
C[C@H]1[C@H]2/C(=N/O)CN12,6.296605794,1.291439181,0,1
Cc1[nH]nc(O)c1C,6.054591476,0.847014243,0,1
CCc1[nH]ncc1O,5.810479008,0.949847579,0,1
CC1=C(N)COC1=N,5.603896595,0.658291541,0,1
CN1[C@@H]2C(=N)OC[C@@H]21,6.307172632,0.586919083,0,1
O/N=C1\CNC12CC2,5.740800418,1.225593599,0,1
NC(=O)[C@H]1[C@H]2CCN21,6.39706366,0.695992639,0,1
COc1ccn(C)n1,5.983078346,0.251716269,0,1
C[C@H]1CN1[C]([NH])C=O,6.541515822,2.985771809,0,1
CC1=NCCN1C=O,6.562111497,1.466604904,0,1
CCO/C=N/CC#N,7.161300087,1.362052711,0,1
OCCn1cccn1,6.709881372,0.774304954,0,1
C[C@H]1[C@H]2CNC(=O)N12,6.689857849,0.53081416,0,1
C[C@H]1N[C@@]1(C#N)CO,7.142831322,1.687762666,0,1
CC(=O)NCCC#N,7.386214735,0.766613053,0,1
O=C1NCC[C@H]2N[C@@H]12,6.636302147,0.872487595,0,1
Cc1cc(CO)n[nH]1,6.455658137,0.949263713,0,1
N=C1OCC[C@@]12CN2,6.796376961,0.412252512,0,1
CC1=C/C(=N\O)CN1,5.022388581,1.424043017,0,1
COC1=NC[C@H]2CN12,6.64501774,0.510931064,0,1
C#CC/N=C(\N)CO,6.269813282,0.938550161,0,1
N#C[C@H]1C[C@H](CO)N1,6.418126512,0.856199978,0,1
CO/C=N/[C@@H](C)C#N,7.199342827,1.426337451,0,1
OC[C@]12N[C@H]1[C@H]1N[C@H]12,5.413923079,0.755860456,0,1
Nc1c[nH]c(CO)c1,4.816800622,0.693283462,0,1
Cn1cnc(CO)c1,6.067381714,0.91563739,0,1
O=C1NC[C@H]1[C@H]1CN1,6.623179291,0.813021015,0,1
CN1C=C/C(=N\O)C1,4.991028086,1.571228566,0,1
N=C(C=O)NC1CC1,6.126970968,2.811186486,0,1
O/N=C1\CC[C@H]2N[C@@H]12,6.282384865,0.871558413,0,1
Cc1coc(=N)n1C,5.334148257,0.464765121,0,1
N#C[C@@H]1NCC[C@@H]1O,6.194954661,1.018261719,0,1
CCN1[CH]N=C(O)[CH]1,5.657776339,0.592415397,0,1
CN1CC(N)=CC1=O,5.810656285,1.126054369,0,1
COc1cncn1C,5.601314093,0.478407464,0,1
CNc1ncoc1C,5.095933619,0.566748531,0,1
COCc1ccn[nH]1,6.583431477,0.662495437,0,1
COC[C@@]1(C#N)CN1,7.141048941,0.660631378,0,1
CCc1ncc(N)o1,5.33016685,0.771143423,0,1
O=CN[C@H]1CN2C[C@@H]12,6.544020919,0.637859975,0,1
Cc1c(N)c[nH]c1O,4.513249692,0.915108692,0,1
CC[C@H](C#N)OC=N,7.589275806,1.779353244,0,1
O=CN1CC2(CN2)C1,6.785880518,0.853060807,0,1
CCOc1cn[nH]c1,5.871407884,0.208601234,0,1
CC1=C([N]O)CN[CH]1,4.967221167,1.313191899,0,1
N#C[C@@H](O)C[C@H]1CN1,6.673902685,1.780891455,0,1
C[C@@]1([C@@H](N)C#N)CO1,6.914264917,0.994723973,0,1
CN1C[C@@]12COC2=N,6.51876931,0.600332527,0,1
N=CNC(=O)C1CC1,7.097190431,1.448449198,0,1
CCOC1=N[CH]N[CH]1,5.557316695,0.137009166,0,1
CN1CC[N][C]1C=O,5.907576293,2.768719909,0,1
C[C@@H](CC#N)C(N)=O,7.495573025,0.776282101,0,1
CN[C@](C)(C#N)C=O,6.358659358,2.392393101,0,1
Cc1c[nH]c(N)c1O,4.411174135,0.91707493,0,1
CNc1cc(C)on1,5.863258533,0.628709525,0,1
CNC1=CC(=O)NC1,5.765374662,0.725653716,0,1
C/N=c1\occn1C,5.247864812,0.428923301,0,1
CN1C[C@@H](O)[C@H]1C#N,6.129171333,1.613402024,0,1
C[C@@H]1C=CNC(=O)N1,5.806344825,0.621976744,0,1
CC(=O)C(=N)N1CC1,6.673409813,2.666026686,0,1
OCCc1c[nH]cn1,6.146233054,0.69102265,0,1
COc1c[nH]nc1C,5.785977257,0.067678493,0,1
Cc1cnc(O)n1C,5.485766762,0.891588478,0,1
CNC(=O)CCC#N,7.207548403,0.686553547,0,1
O[C@H]1[C@H]2N[C@@H]1[C@H]1N[C@@H]21,6.221726263,0.72281778,0,1
CNc1cnc(C)o1,5.111975645,0.711892412,0,1
CN(C)c1cnco1,5.201879342,0.683655724,0,1
CNC(=O)[C@@H](C)C#N,7.469878507,1.249699453,0,1
CN1C(=N)CCC1=O,6.840975311,1.36869832,0,1
Cc1c[nH]c(O)c1N,4.620392681,0.826662294,0,1
NC1=NC2(CC2)CO1,5.546385309,0.743477987,0,1
Cc1cn(C)nc1O,5.951717671,0.306707746,0,1
O=C1C=CNCCN1,5.765071552,1.081099673,0,1
Cc1cn(C)c(O)n1,5.504556129,0.904505725,0,1
CCn1ccoc1=N,5.475714806,0.53185686,0,1
C[C@]12C[C@H]1N=C(N)O2,5.792455606,0.725735671,0,1
CCn1ccc(O)n1,6.11919844,0.560910654,0,1
O=C1C[C@H]([C@H]2CN2)N1,6.695297929,0.662496852,0,1
CCc1cc(N)no1,6.151853934,0.770844536,0,1
Cc1cc(N)c(N)o1,4.419105219,0.774748141,0,1
CCc1nc(N)co1,5.400696354,0.835638867,0,1
CO[C@@H](C#N)[C@H]1CN1,6.894819723,1.682140904,0,1
N=C1C=CNCCO1,5.553852941,1.00640832,0,1
C#CCN(C)C(N)=O,6.629849178,0.663089443,0,1
CCc1cnc(O)[nH]1,5.578880378,0.890268622,0,1
Cn1ccnc1CO,6.185493601,1.008884693,0,1
C/N=C(\CC#N)OC,6.823380336,1.545174843,0,1
CCc1coc(N)n1,5.610506712,0.769861032,0,1
C/N=C1/CCC(=O)N1,6.505755231,1.371395538,0,1
CCNc1cnco1,5.289387143,0.769991435,0,1
NC(=O)C12CN(C1)C2,6.168309641,0.368021712,0,1
COC1=N[C@H]2C[C@H]2N1,5.727322633,0.676787746,0,1
O/N=C1\CN2CC[C@@H]12,6.101853407,1.308170211,0,1
COC[C@H]1N[C@H]1C#N,7.254901538,1.044565535,0,1
CN1C=CCNC1=O,5.566037301,0.52650903,0,1
O[C@H]1[C@H]2N[C@H]2[C@H]2N[C@@H]12,6.175056659,0.572232565,0,1
CN(C)c1ccno1,5.610744426,0.738685569,0,1
COCc1c[nH]cn1,6.185008436,0.113314468,0,1
C[C@H]1N[C@H]1[C@@H](O)C#N,7.082176231,1.73765771,0,1
CN1C[C@H]2N[C@H]2C1=O,6.524739415,0.821405171,0,1
N#CCNC[C@H]1CO1,6.461581583,1.496157919,0,1
Cc1nc(N)oc1C,5.352972202,0.757294488,0,1
Cc1c(O)c[nH]c1N,4.48075081,0.724721769,0,1
C[C@]12CN[C@H]1C(=N)O2,6.256820064,0.913645397,0,1
CCn1nccc1O,6.118787649,1.013501478,0,1
Cc1c[nH]c(=O)n1C,5.310677925,0.416555977,0,1
O=C[C@H]1N[C@H]1[C@H]1CN1,6.665018416,1.770413519,0,1
OCC1=N[C@H]2C[C@H]2N1,5.917961217,0.707258114,0,1
C#CCCNC(N)=O,6.820956541,0.793803355,0,1
CCNc1ccno1,5.720029175,0.741582836,0,1
C[C@@H](CC#N)NC=O,7.512974165,1.396282542,0,1
CNc1nc(C)co1,5.407955485,0.643458452,0,1
ON=C1CC2(CN2)C1,6.691353907,1.174151228,0,1
Cc1n[nH]c(O)c1C,5.936486313,1.019294002,0,1
C[C@H]1CN(C=N)C1=O,6.952165355,1.587243543,0,1
Cc1nc(C)c(O)[nH]1,5.288174437,0.996419664,0,1
N=C1CCCC(=O)N1,6.899445066,1.405751461,0,1
Cc1nc(N)c(C)o1,5.168249098,0.739776454,0,1
C[C@H](C=O)NCC#N,6.427683078,1.842388072,0,1
CN1C(=N)[C@@H]2OC[C@@H]21,6.334717217,0.628494612,0,1
CCc1cc(N)on1,5.918712546,0.487518684,0,1
C[C@H]1CN(C=O)C1=N,7.028464547,1.668383402,0,1
CC[C]1N=C(O)[CH]N1,5.537255939,0.734174418,0,1
Cc1coc(N)c1N,4.500111252,0.779154478,0,1
CCNc1cocn1,5.398528969,1.070356194,0,1
N=CO[C@H]1CN2C[C@@H]12,6.723106241,0.7265928,0,1
C[C@H]1O[C@@]1(C#N)CN,6.742307858,0.867046849,0,1
O=C1NCC=CCN1,6.507126767,0.972762111,0,1
Nc1c[nH]cc1CO,4.81223288,0.901060545,0,1
CC[C@H]1N=CNC1=O,7.087212273,1.409638918,0,1
COC1=N[CH]N[C]1C,5.32045224,0.584437676,0,1
O=C1N[C@H]2CC[C@H]2N1,6.351565253,0.645229402,0,1
OCCc1ncc[nH]1,6.124214783,0.718535717,0,1
CN(C)C(=O)CC#N,6.925324739,0.863731661,0,1
CN1C[C@H]2CN2C1=O,6.753307458,0.535338824,0,1
Cc1noc(C)c1N,5.475281519,0.558933219,0,1
C[C@H]1OC(=N)N2C[C@@H]12,7.080734941,0.356671662,0,1
CNc1conc1C,5.476346043,0.748573981,0,1
NC1=CC(=O)CNC1,5.684402227,1.641410057,0,1
N#CCNCCC=O,6.463213983,1.733003727,0,1
C/N=c1/[nH]cc(C)o1,5.21749431,0.646604796,0,1
CC/N=c1/[nH]cco1,5.37087691,0.659242332,0,1
C/N=C1\N[C@H]2CO[C@@H]12,6.206974808,0.684672149,0,1
C[C@]12CN=C(N)[C@H]1O2,6.287784334,0.72710313,0,1
CCc1ncc(O)[nH]1,5.511046598,1.003245745,0,1
Cc1[nH]cc(O)c1N,5.146907069,0.819448016,0,1
Cc1cc(O)nn1C,5.968236334,0.846221632,0,1
O=C1CNC[C@H]2CN12,6.050509531,1.149310328,0,1
COc1[nH]cnc1C,5.45933934,0.575342533,0,1
N#CCCCOC=N,7.291880941,0.454913849,0,1
C[C@]12N[C@H]1CNC2=O,6.417025253,0.431588825,0,1
Cn1ccc(CO)n1,6.53575264,0.947209062,0,1
CCc1noc(C)n1,7.629502183,1.552187567,0,1
CCO/C(C#N)=N/C,7.316520408,2.292358436,0,1
CC(=O)N1CCC1=N,6.99481981,1.424509064,0,1
Cc1[nH]c(O)cc1N,4.366518878,0.932707095,0,1
O=C1[C@H]2CN[C@@H]1CN2,5.626952509,1.913416954,0,1
C/N=C/O[C@@H](C)C#N,6.997130324,1.764614907,0,1
O=CN/C=N/C1CC1,6.09735475,1.676629857,0,1
CCNc1ncco1,5.548033288,0.570190723,0,1
N#C[C@@H]1CN1CCO,6.751685809,1.586929026,0,1
O=C1CN2C[C@H]2CN1,6.093618501,0.431396275,0,1
C[C@]12COC(=N)[C@H]1N2,7.129890821,0.796639576,0,1
C1COC([C@H]2CN2)=N1,6.683174022,0.889171323,0,1
N=CN(C=O)C1CC1,6.550763733,1.692600971,0,1
CCNc1cnoc1,5.534631999,1.113202618,0,1
N#C[C@H]1COCCN1,6.172364002,1.579901698,0,1
O=C[C@@]1([C@H]2CN2)CN1,6.65359185,2.102679984,0,1
CNC1(C#N)COC1,6.42337422,0.692782365,0,1
O[C@H]1[C@H]2N[C@@H]1[C@@]21CN1,6.293516182,0.682069346,0,1
C[C@H]1NC(=O)N2C[C@@H]12,6.963892569,0.593714494,0,1
CC[C]1N[CH]N=C1O,5.485093691,0.505595773,0,1
CC(=O)N[C@H](C)C#N,7.488926333,1.674127128,0,1
C[C@@]1([C@@H](O)C#N)CN1,6.968862838,1.594947591,0,1
CNc1coc(C)n1,5.257039644,0.446765877,0,1
CN(C)CC(=O)C#N,6.016395961,3.218742791,0,1
Cc1cc(N)oc1N,4.278348902,0.76697398,0,1
Cc1[nH]cc(N)c1O,5.09187978,0.780568965,0,1
O/N=C1/C[C@@H]2N[C@@H]2C1,6.538668123,0.728897583,0,1
Cc1occ(N)c1N,5.0685561,0.770033463,0,1
N=CO[C@H]1C[C@H]2N[C@@H]12,6.070137874,0.655406592,0,1
C[C@@H](O)[C@H]1N[C@H]1C#N,7.296689196,1.01891815,0,1
Cc1cc(O)[nH]c1N,4.246099617,0.921608464,0,1
O=CN1C[C@@H]2N[C@@H]2C1,6.683218665,0.596040412,0,1
Cc1n[nH]c(C)c1O,5.678775018,0.939419065,0,1
CC(C)(C#N)NC=O,7.683431626,1.797005621,0,1
CN[C@@H](C#N)[C@H]1CO1,6.568244297,0.782835584,0,1
C[C@H]1OC(=N)[C@@]12CN2,6.975858538,0.459030473,0,1
C1=NC[C@H]2N[C@H]2CO1,6.661643178,0.566168262,0,1
C[C@]12OC[C@H]1NC2=N,6.515979475,0.662335388,0,1
C[C@@H](O)c1ccn[nH]1,6.608017774,0.878995321,0,1
N#C[C@@H]1CN[C@@H]1CO,6.252409508,0.881282232,0,1
O=C1CN2CC(C2)N1,5.945322744,0.427725224,0,1
Cc1c[nH]nc1CO,6.471218489,0.658073826,0,1
CNc1coc(N)c1,4.627891011,0.736456014,0,1
C[C@H]1NC=C/C1=N\O,5.13421473,1.492429901,0,1
N#C[C@@H](N)C[C@H]1CO1,6.941890565,0.983744955,0,1
O=C([C@H]1CN1)[C@H]1CN1,7.133949383,1.938757164,0,1
O=C1CN[C@H]1[C@H]1CN1,6.630619208,1.790624825,0,1
CN1CC=CNC1=O,5.707135308,0.319983511,0,1
N#CC[C@@H]1N[C@@H]1CO,6.962519798,0.802176678,0,1
O=C1CNC[C@@]12CN2,6.075584517,1.847978043,0,1
C1=NC[C@H]([C@H]2CN2)O1,6.872527706,0.559401021,0,1
C[C@H](C#N)COC=N,7.392233222,1.435354593,0,1
N#CCN[C@@H]1C[C@@H]1O,5.770643291,0.736629781,0,1
Cc1onc(N)c1C,6.096431236,0.436757134,0,1
CCN1C=NCC1=O,6.843933831,1.33810887,0,1
NC(=O)[C@H]1C2CN1C2,6.405223262,0.684290237,0,1
C1COC(N2CC2)=N1,6.145479883,0.439472458,0,1
CC(=O)[C]1[N]CCN1,6.114049835,2.609856056,0,1
N=C1C[C@H]2N[C@H]2CO1,6.997481585,0.786239304,0,1
N#CCCCC(N)=O,7.748995413,0.722569549,0,1
CO/C=N/CCC#N,6.930973236,1.117975517,0,1
OCCc1cnc[nH]1,6.100780269,0.823596553,0,1
CCc1cnc(N)o1,5.512867399,0.752380438,0,1
CNC1=CC(=N)OC1,5.714950982,0.59801204,0,1
N=C1C=C(N)CCO1,5.610332783,1.194205249,0,1
Cc1ncn(C)c1O,5.422880399,0.979883991,0,1
CCc1c[nH]nc1O,6.18575412,0.817612986,0,1
C[C@H]1N[C@@H](C#N)[C@H]1O,6.720320617,0.969522092,0,1
Cc1cnc(CN)o1,6.219521817,1.011986938,0,1
N/C(C=O)=N\C1CC1,6.033025701,2.677688734,0,1
Cn1ccc(O)c1N,4.417541557,1.035120103,0,1
O=C1NCC[C@@]12CN2,6.786415116,0.377875209,0,1
C[C@H]1O[C@H]2C(=N)N[C@@H]12,6.547920374,0.596843858,0,1
Cn1cncc1CO,6.07085266,0.982385928,0,1
C/N=C(\C)OCC#N,6.761654588,1.611019471,0,1
